Building,Day,Hour,Usage_kWh
Dept_13,Sat,10,16.45
Dept_14,Sat,10,15.5
Dept_15,Sat,10,11.55
Dept_16,Sat,10,21.99
Dept_17,Sat,10,12.29
Dept_18,Sat,10,23.58
Dept_19,Sat,10,12.01
Dept_20,Sat,10,16.29
Dept_21,Sat,10,22.7
Dept_22,Sat,10,25.54
Dept_23,Sat,10,10.53
Library,Sat,10,121.03
Lecture_Hall_1,Sat,10,12
Lecture_Hall_2,Sat,10,12.68
MAC,Sat,10,119.82
SAC,Sat,10,160.56
Gym,Sat,10,36.86
Sports_Facility,Sat,10,31.55
Residencies,Sat,10,156.17
Extras,Sat,10,42.5
Hostel_1,Sat,11,97.18
Hostel_2,Sat,11,146.4
Hostel_3,Sat,11,126.14
Hostel_4,Sat,11,152.21
Hostel_5,Sat,11,138.12
Hostel_6,Sat,11,111.97
Hostel_7,Sat,11,81.36
Hostel_8,Sat,11,133.67
Hostel_9,Sat,11,89.61
Hostel_10,Sat,11,92.99
Hostel_11,Sat,11,93.64
Hostel_12,Sat,11,86.92
Hostel_13,Sat,11,76.97
Hostel_14,Sat,11,133.78
Dept_1,Sat,11,18.6
Dept_2,Sat,11,17.67
Dept_3,Sat,11,19.35
Dept_4,Sat,11,13.98
Dept_5,Sat,11,16.71
Dept_6,Sat,11,18.26
Dept_7,Sat,11,14.71
Dept_8,Sat,11,16.05
Dept_9,Sat,11,20.85
Dept_10,Sat,11,20.47
Dept_11,Sat,11,11.2
Dept_12,Sat,11,13.81
Dept_13,Sat,11,20.02
Dept_14,Sat,11,17.08
Dept_15,Sat,11,14.18
Dept_16,Sat,11,25.72
Dept_17,Sat,11,15.38
Dept_18,Sat,11,22.71
Dept_19,Sat,11,11.99
Dept_20,Sat,11,14.45
Dept_21,Sat,11,22.14
Dept_22,Sat,11,23.03
Dept_23,Sat,11,12.13
Library,Sat,11,152.34
Lecture_Hall_1,Sat,11,12.65
Lecture_Hall_2,Sat,11,12.41
MAC,Sat,11,102.85
SAC,Sat,11,151.8
Gym,Sat,11,32.73
Sports_Facility,Sat,11,29.41
Residencies,Sat,11,116.2
Extras,Sat,11,38.28
Hostel_1,Sat,12,84.2
Hostel_2,Sat,12,146.99
Hostel_3,Sat,12,122.16
Hostel_4,Sat,12,134.26
Hostel_5,Sat,12,121.01
Hostel_6,Sat,12,109.88
Hostel_7,Sat,12,80.81
Hostel_8,Sat,12,116.29
Hostel_9,Sat,12,100.71
Hostel_10,Sat,12,97.6
Hostel_11,Sat,12,98.49
Hostel_12,Sat,12,81.26
Hostel_13,Sat,12,86.81
Hostel_14,Sat,12,143.53
Dept_1,Sat,12,16.45
Dept_2,Sat,12,17.15
Dept_3,Sat,12,21.25
Dept_4,Sat,12,15.6
Dept_5,Sat,12,13.38
Dept_6,Sat,12,16.51
Dept_7,Sat,12,13.17
Dept_8,Sat,12,20.94
Dept_9,Sat,12,19.75
Dept_10,Sat,12,15.81
Dept_11,Sat,12,8.82
Dept_12,Sat,12,14.2
Dept_13,Sat,12,21.59
Dept_14,Sat,12,13.73
Dept_15,Sat,12,15.02
Dept_16,Sat,12,21.42
Dept_17,Sat,12,14.17
Dept_18,Sat,12,21.81
Dept_19,Sat,12,11.64
Dept_20,Sat,12,14.49
Dept_21,Sat,12,24.92
Dept_22,Sat,12,18.45
Dept_23,Sat,12,10.14
Library,Sat,12,172.59
Lecture_Hall_1,Sat,12,13.76
Lecture_Hall_2,Sat,12,11.25
MAC,Sat,12,119.9
SAC,Sat,12,136.87
Gym,Sat,12,36.42
Sports_Facility,Sat,12,29.65
Residencies,Sat,12,153.39
Extras,Sat,12,43.37
Hostel_1,Sat,13,80.85
Hostel_2,Sat,13,129.19
Hostel_3,Sat,13,109.74
Hostel_4,Sat,13,153.41
Hostel_5,Sat,13,130.31
Hostel_6,Sat,13,89.74
Hostel_7,Sat,13,84.14
Hostel_8,Sat,13,145.37
Hostel_9,Sat,13,97.66
Hostel_10,Sat,13,91.73
Hostel_11,Sat,13,87.19
Hostel_12,Sat,13,71.75
Hostel_13,Sat,13,87.54
Hostel_14,Sat,13,129.08
Dept_1,Sat,13,19.14
Dept_2,Sat,13,16.19
Dept_3,Sat,13,19.55
Dept_4,Sat,13,14.46
Dept_5,Sat,13,15.64
Dept_6,Sat,13,21.26
Dept_7,Sat,13,15.1
Dept_8,Sat,13,16.17
Dept_9,Sat,13,19.72
Dept_10,Sat,13,17.94
Dept_11,Sat,13,11.22
Dept_12,Sat,13,14.19
Dept_13,Sat,13,19.29
Dept_14,Sat,13,17.01
Dept_15,Sat,13,13.31
Dept_16,Sat,13,19.52
Dept_17,Sat,13,13.96
Dept_18,Sat,13,24.79
Dept_19,Sat,13,13.17
Dept_20,Sat,13,15.17
Dept_21,Sat,13,22.02
Dept_22,Sat,13,24.49
Dept_23,Sat,13,9.17
Library,Sat,13,141.34
Lecture_Hall_1,Sat,13,12.36
Lecture_Hall_2,Sat,13,12.48
MAC,Sat,13,135.1
SAC,Sat,13,149.24
Gym,Sat,13,29.04
Sports_Facility,Sat,13,30.04
Residencies,Sat,13,142.89
Extras,Sat,13,41.12
Hostel_1,Sat,14,74.96
Hostel_2,Sat,14,139.57
Hostel_3,Sat,14,140.81
Hostel_4,Sat,14,124.15
Hostel_5,Sat,14,135.07
Hostel_6,Sat,14,87.4
Hostel_7,Sat,14,90.3
Hostel_8,Sat,14,128.88
Hostel_9,Sat,14,87.29
Hostel_10,Sat,14,83.89
Hostel_11,Sat,14,70.42
Hostel_12,Sat,14,82.77
Hostel_13,Sat,14,85.82
Hostel_14,Sat,14,154.92
Dept_1,Sat,14,18.64
Dept_2,Sat,14,16.21
Dept_3,Sat,14,18.21
Dept_4,Sat,14,11.32
Dept_5,Sat,14,17.14
Dept_6,Sat,14,16.26
Dept_7,Sat,14,12.02
Dept_8,Sat,14,16.58
Dept_9,Sat,14,18.86
Dept_10,Sat,14,18.07
Dept_11,Sat,14,10.07
Dept_12,Sat,14,12.58
Dept_13,Sat,14,20.92
Dept_14,Sat,14,16.91
Dept_15,Sat,14,14.53
Dept_16,Sat,14,20.82
Dept_17,Sat,14,12.57
Dept_18,Sat,14,21.55
Dept_19,Sat,14,11.95
Dept_20,Sat,14,15.1
Dept_21,Sat,14,20.72
Dept_22,Sat,14,21.39
Dept_23,Sat,14,9.69
Library,Sat,14,180.78
Lecture_Hall_1,Sat,14,11.14
Lecture_Hall_2,Sat,14,13.21
MAC,Sat,14,139.02
SAC,Sat,14,158.97
Gym,Sat,14,37.34
Sports_Facility,Sat,14,25.61
Residencies,Sat,14,138.55
Extras,Sat,14,32.95
Hostel_1,Sat,15,84.74
Hostel_2,Sat,15,143.1
Hostel_3,Sat,15,127.26
Hostel_4,Sat,15,153.5
Hostel_5,Sat,15,131.78
Hostel_6,Sat,15,93.78
Hostel_7,Sat,15,81.29
Hostel_8,Sat,15,143.38
Hostel_9,Sat,15,108.96
Hostel_10,Sat,15,105.98
Hostel_11,Sat,15,97.64
Hostel_12,Sat,15,65.85
Hostel_13,Sat,15,81.7
Hostel_14,Sat,15,141.8
Dept_1,Sat,15,20.53
Dept_2,Sat,15,17.07
Dept_3,Sat,15,20.38
Dept_4,Sat,15,13.79
Dept_5,Sat,15,14.15
Dept_6,Sat,15,17.54
Dept_7,Sat,15,15.71
Dept_8,Sat,15,15.47
Dept_9,Sat,15,15.97
Dept_10,Sat,15,17.24
Dept_11,Sat,15,9.88
Dept_12,Sat,15,13.68
Dept_13,Sat,15,18.74
Dept_14,Sat,15,17.37
Dept_15,Sat,15,12.49
Dept_16,Sat,15,20.29
Dept_17,Sat,15,14
Dept_18,Sat,15,22.71
Dept_19,Sat,15,13.44
Dept_20,Sat,15,13.88
Dept_21,Sat,15,24.02
Dept_22,Sat,15,20.07
Dept_23,Sat,15,10.7
Library,Sat,15,166.01
Lecture_Hall_1,Sat,15,13.23
Lecture_Hall_2,Sat,15,10.49
MAC,Sat,15,133.69
SAC,Sat,15,158.98
Gym,Sat,15,32.67
Sports_Facility,Sat,15,29.26
Residencies,Sat,15,127.22
Extras,Sat,15,39.05
Hostel_1,Sat,16,92.83
Hostel_2,Sat,16,150.47
Hostel_3,Sat,16,131.64
Hostel_4,Sat,16,138.66
Hostel_5,Sat,16,134.56
Hostel_6,Sat,16,89.92
Hostel_7,Sat,16,67.21
Hostel_8,Sat,16,134.59
Hostel_9,Sat,16,106.35
Hostel_10,Sat,16,78.46
Hostel_11,Sat,16,84.04
Hostel_12,Sat,16,76.42
Hostel_13,Sat,16,85.16
Hostel_14,Sat,16,142.43
Dept_1,Sat,16,17.86
Dept_2,Sat,16,17.05
Dept_3,Sat,16,23.79
Dept_4,Sat,16,15.67
Dept_5,Sat,16,15.76
Dept_6,Sat,16,15.3
Dept_7,Sat,16,14.01
Dept_8,Sat,16,19.58
Dept_9,Sat,16,20.89
Dept_10,Sat,16,20.71
Dept_11,Sat,16,10.51
Dept_12,Sat,16,13.98
Dept_13,Sat,16,16.88
Dept_14,Sat,16,15.44
Dept_15,Sat,16,15.35
Dept_16,Sat,16,21.87
Dept_17,Sat,16,11.63
Dept_18,Sat,16,20.82
Dept_19,Sat,16,10
Dept_20,Sat,16,11.13
Dept_21,Sat,16,21.69
Dept_22,Sat,16,23.78
Dept_23,Sat,16,9.98
Library,Sat,16,137.69
Lecture_Hall_1,Sat,16,10.66
Lecture_Hall_2,Sat,16,12.71
MAC,Sat,16,121.67
SAC,Sat,16,162.4
Gym,Sat,16,35.82
Sports_Facility,Sat,16,32.56
Residencies,Sat,16,145.51
Extras,Sat,16,35.49
Hostel_1,Sat,17,92.21
Hostel_2,Sat,17,138.52
Hostel_3,Sat,17,139.16
Hostel_4,Sat,17,137.57
Hostel_5,Sat,17,112.33
Hostel_6,Sat,17,104.18
Hostel_7,Sat,17,77.23
Hostel_8,Sat,17,135.14
Hostel_9,Sat,17,93.34
Hostel_10,Sat,17,90.58
Hostel_11,Sat,17,85.74
Hostel_12,Sat,17,78.39
Hostel_13,Sat,17,73.73
Hostel_14,Sat,17,154.52
Dept_1,Sat,17,21.06
Dept_2,Sat,17,15.64
Dept_3,Sat,17,19.96
Dept_4,Sat,17,14.76
Dept_5,Sat,17,14.22
Dept_6,Sat,17,19.61
Dept_7,Sat,17,13.69
Dept_8,Sat,17,14.81
Dept_9,Sat,17,16.86
Dept_10,Sat,17,18.91
Dept_11,Sat,17,12.08
Dept_12,Sat,17,13.97
Dept_13,Sat,17,16.5
Dept_14,Sat,17,14.26
Dept_15,Sat,17,14.96
Dept_16,Sat,17,21.26
Dept_17,Sat,17,13.05
Dept_18,Sat,17,17.98
Dept_19,Sat,17,10.11
Dept_20,Sat,17,16.53
Dept_21,Sat,17,20
Dept_22,Sat,17,25.19
Dept_23,Sat,17,10.14
Library,Sat,17,176.44
Lecture_Hall_1,Sat,17,10.84
Lecture_Hall_2,Sat,17,9.6
MAC,Sat,17,127.12
SAC,Sat,17,146.63
Gym,Sat,17,121.68
Sports_Facility,Sat,17,95.95
Residencies,Sat,17,176.87
Extras,Sat,17,43.16
Hostel_1,Sat,18,126.67
Hostel_2,Sat,18,226.34
Hostel_3,Sat,18,225.56
Hostel_4,Sat,18,249.07
Hostel_5,Sat,18,207.24
Hostel_6,Sat,18,179.05
Hostel_7,Sat,18,100.26
Hostel_8,Sat,18,186.63
Hostel_9,Sat,18,145.04
Hostel_10,Sat,18,139.4
Hostel_11,Sat,18,158.8
Hostel_12,Sat,18,154.93
Hostel_13,Sat,18,145.05
Hostel_14,Sat,18,253.57
Dept_1,Sat,18,19.95
Dept_2,Sat,18,16.14
Dept_3,Sat,18,20.03
Dept_4,Sat,18,14.94
Dept_5,Sat,18,17.49
Dept_6,Sat,18,19.77
Dept_7,Sat,18,13.66
Dept_8,Sat,18,18.12
Dept_9,Sat,18,19.36
Dept_10,Sat,18,19.91
Dept_11,Sat,18,7.91
Dept_12,Sat,18,17.49
Dept_13,Sat,18,19.76
Dept_14,Sat,18,15.55
Dept_15,Sat,18,11.1
Dept_16,Sat,18,27.32
Dept_17,Sat,18,12.43
Dept_18,Sat,18,22.71
Dept_19,Sat,18,10.26
Dept_20,Sat,18,14.83
Dept_21,Sat,18,18.32
Dept_22,Sat,18,20.63
Dept_23,Sat,18,10.62
Library,Sat,18,174.2
Lecture_Hall_1,Sat,18,11.91
Lecture_Hall_2,Sat,18,10.81
MAC,Sat,18,113.98
SAC,Sat,18,145.44
Gym,Sat,18,99.18
Sports_Facility,Sat,18,87.71
Residencies,Sat,18,250.6
Extras,Sat,18,33.49
Hostel_1,Sat,19,151.95
Hostel_2,Sat,19,186.55
Hostel_3,Sat,19,267.01
Hostel_4,Sat,19,233.99
Hostel_5,Sat,19,197.88
Hostel_6,Sat,19,158.41
Hostel_7,Sat,19,108.9
Hostel_8,Sat,19,214.71
Hostel_9,Sat,19,145.88
Hostel_10,Sat,19,149.38
Hostel_11,Sat,19,137.97
Hostel_12,Sat,19,130.69
Hostel_13,Sat,19,128.87
Hostel_14,Sat,19,244.75
Dept_1,Sat,19,20.84
Dept_2,Sat,19,15.02
Dept_3,Sat,19,19.8
Dept_4,Sat,19,12.15
Dept_5,Sat,19,17.96
Dept_6,Sat,19,16.66
Dept_7,Sat,19,12.33
Dept_8,Sat,19,16.32
Dept_9,Sat,19,13.79
Dept_10,Sat,19,20.48
Dept_11,Sat,19,11.03
Dept_12,Sat,19,16.38
Dept_13,Sat,19,19.34
Dept_14,Sat,19,18.41
Dept_15,Sat,19,13.16
Dept_16,Sat,19,24.42
Dept_17,Sat,19,12.47
Dept_18,Sat,19,23.8
Dept_19,Sat,19,12.15
Dept_20,Sat,19,15.01
Dept_21,Sat,19,17.6
Dept_22,Sat,19,27.45
Dept_23,Sat,19,12.01
Library,Sat,19,174.52
Lecture_Hall_1,Sat,19,10.72
Lecture_Hall_2,Sat,19,13.51
MAC,Sat,19,104.2
SAC,Sat,19,151.09
Gym,Sat,19,97.71
Sports_Facility,Sat,19,75.05
Residencies,Sat,19,206.57
Extras,Sat,19,38.82
Hostel_1,Sat,20,129.1
Hostel_2,Sat,20,268.1
Hostel_3,Sat,20,180.37
Hostel_4,Sat,20,198.53
Hostel_5,Sat,20,188.28
Hostel_6,Sat,20,185.98
Hostel_7,Sat,20,135.75
Hostel_8,Sat,20,204.87
Hostel_9,Sat,20,129.89
Hostel_10,Sat,20,167.58
Hostel_11,Sat,20,136.37
Hostel_12,Sat,20,132.71
Hostel_13,Sat,20,134.04
Hostel_14,Sat,20,217.7
Dept_1,Sat,20,17.77
Dept_2,Sat,20,15.3
Dept_3,Sat,20,19.35
Dept_4,Sat,20,13.53
Dept_5,Sat,20,16.14
Dept_6,Sat,20,18.56
Dept_7,Sat,20,15.58
Dept_8,Sat,20,17.5
Dept_9,Sat,20,15.88
Dept_10,Sat,20,17.66
Dept_11,Sat,20,9.61
Dept_12,Sat,20,13
Dept_13,Sat,20,17.8
Dept_14,Sat,20,14.25
Dept_15,Sat,20,12.37
Dept_16,Sat,20,19.07
Dept_17,Sat,20,13.04
Dept_18,Sat,20,19.44
Dept_19,Sat,20,12.26
Dept_20,Sat,20,13.64
Dept_21,Sat,20,21.7
Dept_22,Sat,20,23.02
Dept_23,Sat,20,10.14
Library,Sat,20,150.65
Lecture_Hall_1,Sat,20,12.55
Lecture_Hall_2,Sat,20,10.78
MAC,Sat,20,150.52
SAC,Sat,20,125.66
Gym,Sat,20,118.68
Sports_Facility,Sat,20,89.46
Residencies,Sat,20,235.54
Extras,Sat,20,44.59
Hostel_1,Sat,21,148.07
Hostel_2,Sat,21,198.72
Hostel_3,Sat,21,250.21
Hostel_4,Sat,21,240.43
Hostel_5,Sat,21,214.64
Hostel_6,Sat,21,167.32
Hostel_7,Sat,21,135.94
Hostel_8,Sat,21,222.2
Hostel_9,Sat,21,151.06
Hostel_10,Sat,21,144.78
Hostel_11,Sat,21,152.27
Hostel_12,Sat,21,130.2
Hostel_13,Sat,21,119.44
Hostel_14,Sat,21,214.47
Dept_1,Sat,21,20.77
Dept_2,Sat,21,14
Dept_3,Sat,21,19.86
Dept_4,Sat,21,13.49
Dept_5,Sat,21,12.5
Dept_6,Sat,21,15.37
Dept_7,Sat,21,15.49
Dept_8,Sat,21,16.12
Dept_9,Sat,21,15.74
Dept_10,Sat,21,19.5
Dept_11,Sat,21,10.22
Dept_12,Sat,21,11.64
Dept_13,Sat,21,20.32
Dept_14,Sat,21,16.14
Dept_15,Sat,21,15.96
Dept_16,Sat,21,20.77
Dept_17,Sat,21,13.03
Dept_18,Sat,21,21.6
Dept_19,Sat,21,10.59
Dept_20,Sat,21,13.12
Dept_21,Sat,21,24.4
Dept_22,Sat,21,21.28
Dept_23,Sat,21,8.86
Library,Sat,21,176.8
Lecture_Hall_1,Sat,21,10.75
Lecture_Hall_2,Sat,21,11.2
MAC,Sat,21,61.22
SAC,Sat,21,74.65
Gym,Sat,21,104.13
Sports_Facility,Sat,21,105.76
Residencies,Sat,21,200.73
Extras,Sat,21,47.02
Hostel_1,Sat,22,130.35
Hostel_2,Sat,22,215.19
Hostel_3,Sat,22,215.68
Hostel_4,Sat,22,219.93
Hostel_5,Sat,22,199.92
Hostel_6,Sat,22,119.59
Hostel_7,Sat,22,131.99
Hostel_8,Sat,22,212.24
Hostel_9,Sat,22,143.8
Hostel_10,Sat,22,139.63
Hostel_11,Sat,22,129.18
Hostel_12,Sat,22,135.68
Hostel_13,Sat,22,139.26
Hostel_14,Sat,22,278.55
Dept_1,Sat,22,19.52
Dept_2,Sat,22,20.17
Dept_3,Sat,22,22.48
Dept_4,Sat,22,14.58
Dept_5,Sat,22,15.64
Dept_6,Sat,22,18.74
Dept_7,Sat,22,17.45
Dept_8,Sat,22,18.5
Dept_9,Sat,22,14.74
Dept_10,Sat,22,17.05
Dept_11,Sat,22,10.74
Dept_12,Sat,22,12.13
Dept_13,Sat,22,16.48
Dept_14,Sat,22,17.2
Dept_15,Sat,22,12.82
Dept_16,Sat,22,22.72
Dept_17,Sat,22,11.92
Dept_18,Sat,22,25.7
Dept_19,Sat,22,10.45
Dept_20,Sat,22,13.2
Dept_21,Sat,22,23.21
Dept_22,Sat,22,20.82
Dept_23,Sat,22,8.4
Library,Sat,22,161.63
Lecture_Hall_1,Sat,22,11.21
Lecture_Hall_2,Sat,22,9.42
MAC,Sat,22,52.61
SAC,Sat,22,60.83
Gym,Sat,22,35.38
Sports_Facility,Sat,22,28.14
Residencies,Sat,22,268.35
Extras,Sat,22,43.1
Hostel_1,Sat,23,153.02
Hostel_2,Sat,23,229.36
Hostel_3,Sat,23,234.26
Hostel_4,Sat,23,297.7
Hostel_5,Sat,23,210.1
Hostel_6,Sat,23,150.48
Hostel_7,Sat,23,132.95
Hostel_8,Sat,23,219.67
Hostel_9,Sat,23,157.93
Hostel_10,Sat,23,156.32
Hostel_11,Sat,23,144.62
Hostel_12,Sat,23,128.48
Hostel_13,Sat,23,132.61
Hostel_14,Sat,23,213.05
Dept_1,Sat,23,16.96
Dept_2,Sat,23,17.83
Dept_3,Sat,23,21.46
Dept_4,Sat,23,12.71
Dept_5,Sat,23,13.89
Dept_6,Sat,23,16.19
Dept_7,Sat,23,13.07
Dept_8,Sat,23,16.03
Dept_9,Sat,23,16.83
Dept_10,Sat,23,14.66
Dept_11,Sat,23,8.92
Dept_12,Sat,23,15.16
Dept_13,Sat,23,15.14
Dept_14,Sat,23,15.4
Dept_15,Sat,23,15.16
Dept_16,Sat,23,27.81
Dept_17,Sat,23,13.35
Dept_18,Sat,23,21.17
Dept_19,Sat,23,9.36
Dept_20,Sat,23,12.9
Dept_21,Sat,23,23.31
Dept_22,Sat,23,23.2
Dept_23,Sat,23,10
Library,Sat,23,61.25
Lecture_Hall_1,Sat,23,12.47
Lecture_Hall_2,Sat,23,12.38
MAC,Sat,23,61.99
SAC,Sat,23,59.18
Gym,Sat,23,36.11
Sports_Facility,Sat,23,31.15
Residencies,Sat,23,285.02
Extras,Sat,23,35.69
Hostel_1,Sun,0,111.15
Hostel_2,Sun,0,147.34
Hostel_3,Sun,0,163.25
Hostel_4,Sun,0,204.44
Hostel_5,Sun,0,167.11
Hostel_6,Sun,0,148.11
Hostel_7,Sun,0,98.04
Hostel_8,Sun,0,182.7
Hostel_9,Sun,0,125.09
Hostel_10,Sun,0,133.87
Hostel_11,Sun,0,117.87
Hostel_12,Sun,0,111.2
Hostel_13,Sun,0,99.59
Hostel_14,Sun,0,198.08
Dept_1,Sun,0,17.16
Dept_2,Sun,0,15.34
Dept_3,Sun,0,20.43
Dept_4,Sun,0,13.87
Dept_5,Sun,0,11.75
Dept_6,Sun,0,19.59
Dept_7,Sun,0,12.11
Dept_8,Sun,0,19.76
Dept_9,Sun,0,20.63
Dept_10,Sun,0,18.31
Dept_11,Sun,0,11.97
Dept_12,Sun,0,12.99
Dept_13,Sun,0,17.89
Dept_14,Sun,0,10.99
Dept_15,Sun,0,12.11
Dept_16,Sun,0,21.47
Dept_17,Sun,0,13.22
Dept_18,Sun,0,19.38
Dept_19,Sun,0,10.4
Dept_20,Sun,0,11.41
Dept_21,Sun,0,18.48
Dept_22,Sun,0,26.61
Dept_23,Sun,0,10.27
Library,Sun,0,47.07
Lecture_Hall_1,Sun,0,10.75
Lecture_Hall_2,Sun,0,12.39
MAC,Sun,0,57.7
SAC,Sun,0,61.23
Gym,Sun,0,33.98
Sports_Facility,Sun,0,33.08
Residencies,Sun,0,181.3
Extras,Sun,0,40.36
Hostel_1,Sun,1,102.21
Hostel_2,Sun,1,163.03
Hostel_3,Sun,1,176.67
Hostel_4,Sun,1,232.31
Hostel_5,Sun,1,164.74
Hostel_6,Sun,1,132.11
Hostel_7,Sun,1,103.37
Hostel_8,Sun,1,128.75
Hostel_9,Sun,1,111.9
Hostel_10,Sun,1,118.69
Hostel_11,Sun,1,122.16
Hostel_12,Sun,1,111.19
Hostel_13,Sun,1,127.41
Hostel_14,Sun,1,209.03
Dept_1,Sun,1,20.68
Dept_2,Sun,1,13.07
Dept_3,Sun,1,19.5
Dept_4,Sun,1,12.76
Dept_5,Sun,1,15.99
Dept_6,Sun,1,17.53
Dept_7,Sun,1,11.84
Dept_8,Sun,1,16.37
Dept_9,Sun,1,18.06
Dept_10,Sun,1,18.26
Dept_11,Sun,1,10.25
Dept_12,Sun,1,14.96
Dept_13,Sun,1,20.12
Dept_14,Sun,1,14.36
Dept_15,Sun,1,12.57
Dept_16,Sun,1,18.67
Dept_17,Sun,1,12.71
Dept_18,Sun,1,24.17
Dept_19,Sun,1,10.21
Dept_20,Sun,1,15.03
Dept_21,Sun,1,23.73
Dept_22,Sun,1,27.15
Dept_23,Sun,1,9.84
Library,Sun,1,49.04
Lecture_Hall_1,Sun,1,13.16
Lecture_Hall_2,Sun,1,12.3
MAC,Sun,1,42.05
SAC,Sun,1,53.81
Gym,Sun,1,36.82
Sports_Facility,Sun,1,27.21
Residencies,Sun,1,198.76
Extras,Sun,1,35.56
Hostel_1,Sun,2,100.27
Hostel_2,Sun,2,203.74
Hostel_3,Sun,2,198.21
Hostel_4,Sun,2,193.13
Hostel_5,Sun,2,160.71
Hostel_6,Sun,2,124.68
Hostel_7,Sun,2,91.63
Hostel_8,Sun,2,139.75
Hostel_9,Sun,2,116.27
Hostel_10,Sun,2,145.44
Hostel_11,Sun,2,124
Hostel_12,Sun,2,93.49
Hostel_13,Sun,2,108.38
Hostel_14,Sun,2,164.95
Dept_1,Sun,2,18.32
Dept_2,Sun,2,13.21
Dept_3,Sun,2,21.56
Dept_4,Sun,2,11.37
Dept_5,Sun,2,13.12
Dept_6,Sun,2,16.98
Dept_7,Sun,2,13.71
Dept_8,Sun,2,18.63
Dept_9,Sun,2,20.73
Dept_10,Sun,2,16.28
Dept_11,Sun,2,10.08
Dept_12,Sun,2,11.49
Dept_13,Sun,2,17.82
Dept_14,Sun,2,15.59
Dept_15,Sun,2,12.63
Dept_16,Sun,2,24.84
Dept_17,Sun,2,14.08
Dept_18,Sun,2,19.93
Dept_19,Sun,2,11.27
Dept_20,Sun,2,14.58
Dept_21,Sun,2,22.37
Dept_22,Sun,2,26.61
Dept_23,Sun,2,10.6
Library,Sun,2,46.55
Lecture_Hall_1,Sun,2,12.38
Lecture_Hall_2,Sun,2,13.69
MAC,Sun,2,57.46
SAC,Sun,2,54.19
Gym,Sun,2,31.68
Sports_Facility,Sun,2,28.88
Residencies,Sun,2,181.74
Extras,Sun,2,36.78
Hostel_1,Sun,3,127.92
Hostel_2,Sun,3,212.24
Hostel_3,Sun,3,203.86
Hostel_4,Sun,3,172.45
Hostel_5,Sun,3,156.59
Hostel_6,Sun,3,110.86
Hostel_7,Sun,3,91.84
Hostel_8,Sun,3,167.2
Hostel_9,Sun,3,106.82
Hostel_10,Sun,3,143.75
Hostel_11,Sun,3,101.47
Hostel_12,Sun,3,117.45
Hostel_13,Sun,3,112.95
Hostel_14,Sun,3,220.8
Dept_1,Sun,3,18.92
Dept_2,Sun,3,16.09
Dept_3,Sun,3,19.26
Dept_4,Sun,3,11.5
Dept_5,Sun,3,15.62
Dept_6,Sun,3,18.14
Dept_7,Sun,3,14.95
Dept_8,Sun,3,15.88
Dept_9,Sun,3,18.28
Dept_10,Sun,3,18.59
Dept_11,Sun,3,11.28
Dept_12,Sun,3,18.24
Dept_13,Sun,3,19.92
Dept_14,Sun,3,14.68
Dept_15,Sun,3,14.85
Dept_16,Sun,3,25.14
Dept_17,Sun,3,12.41
Dept_18,Sun,3,23.59
Dept_19,Sun,3,12.1
Dept_20,Sun,3,16.99
Dept_21,Sun,3,20.37
Dept_22,Sun,3,22.54
Dept_23,Sun,3,9.37
Library,Sun,3,52.59
Lecture_Hall_1,Sun,3,10.42
Lecture_Hall_2,Sun,3,11.38
MAC,Sun,3,61.7
SAC,Sun,3,65.91
Gym,Sun,3,29.62
Sports_Facility,Sun,3,32
Residencies,Sun,3,171.07
Extras,Sun,3,38.63
Hostel_1,Sun,4,118.99
Hostel_2,Sun,4,206.19
Hostel_3,Sun,4,165.79
Hostel_4,Sun,4,194.23
Hostel_5,Sun,4,181.95
Hostel_6,Sun,4,130.06
Hostel_7,Sun,4,108.84
Hostel_8,Sun,4,177.1
Hostel_9,Sun,4,117.08
Hostel_10,Sun,4,120.75
Hostel_11,Sun,4,117.32
Hostel_12,Sun,4,124.82
Hostel_13,Sun,4,112.51
Hostel_14,Sun,4,178.6
Dept_1,Sun,4,18.73
Dept_2,Sun,4,15.41
Dept_3,Sun,4,17.23
Dept_4,Sun,4,13.76
Dept_5,Sun,4,15.73
Dept_6,Sun,4,17.55
Dept_7,Sun,4,12.51
Dept_8,Sun,4,16.12
Dept_9,Sun,4,18.39
Dept_10,Sun,4,15.64
Dept_11,Sun,4,11.72
Dept_12,Sun,4,11.79
Dept_13,Sun,4,20.87
Dept_14,Sun,4,16.64
Dept_15,Sun,4,14.33
Dept_16,Sun,4,24.18
Dept_17,Sun,4,12.61
Dept_18,Sun,4,23.4
Dept_19,Sun,4,14.19
Dept_20,Sun,4,13.33
Dept_21,Sun,4,25.26
Dept_22,Sun,4,24.51
Dept_23,Sun,4,9.22
Library,Sun,4,47.88
Lecture_Hall_1,Sun,4,10.29
Lecture_Hall_2,Sun,4,8.64
MAC,Sun,4,49.88
SAC,Sun,4,76.61
Gym,Sun,4,36.99
Sports_Facility,Sun,4,32.66
Residencies,Sun,4,171.48
Extras,Sun,4,41.17
Hostel_1,Sun,5,126.88
Hostel_2,Sun,5,211.92
Hostel_3,Sun,5,188.53
Hostel_4,Sun,5,192.87
Hostel_5,Sun,5,133.32
Hostel_6,Sun,5,128.68
Hostel_7,Sun,5,109.63
Hostel_8,Sun,5,165.15
Hostel_9,Sun,5,125.99
Hostel_10,Sun,5,112.71
