Student_ID,Course,Total_Classes,Classes_Attended,Attendance_Percentage
4839,F,120,103,85.83
4839,G,120,73,60.83
4840,A,120,102,85.0
4840,B,120,77,64.17
4840,C,120,93,77.5
4840,D,120,116,96.67
4840,E,120,114,95.0
4840,F,120,103,85.83
4840,G,120,75,62.5
4841,A,120,106,88.33
4841,B,120,75,62.5
4841,C,120,102,85.0
4841,D,120,117,97.5
4841,E,120,111,92.5
4841,F,120,100,83.33
4841,G,120,80,66.67
4842,A,120,105,87.5
4842,B,120,72,60.0
4842,C,120,96,80.0
4842,D,120,116,96.67
4842,E,120,115,95.83
4842,F,120,98,81.67
4842,G,120,74,61.67
4843,A,120,104,86.67
4843,B,120,73,60.83
4843,C,120,98,81.67
4843,D,120,117,97.5
4843,E,120,108,90.0
4843,F,120,97,80.83
4843,G,120,73,60.83
4844,A,120,95,79.17
4844,B,120,87,72.5
4844,C,120,91,75.83
4844,D,120,115,95.83
4844,E,120,112,93.33
4844,F,120,97,80.83
4844,G,120,78,65.0
4845,A,120,99,82.5
4845,B,120,72,60.0
4845,C,120,97,80.83
4845,D,120,116,96.67
4845,E,120,113,94.17
4845,F,120,99,82.5
4845,G,120,75,62.5
4846,A,120,101,84.17
4846,B,120,67,55.83
4846,C,120,87,72.5
4846,D,120,113,94.17
4846,E,120,110,91.67
4846,F,120,104,86.67
4846,G,120,85,70.83
4847,A,120,106,88.33
4847,B,120,82,68.33
4847,C,120,100,83.33
4847,D,120,117,97.5
4847,E,120,115,95.83
4847,F,120,100,83.33
4847,G,120,71,59.17
4848,A,120,105,87.5
4848,B,120,78,65.0
4848,C,120,95,79.17
4848,D,120,115,95.83
4848,E,120,112,93.33
4848,F,120,104,86.67
4848,G,120,74,61.67
4849,A,120,98,81.67
4849,B,120,79,65.83
4849,C,120,91,75.83
4849,D,120,118,98.33
4849,E,120,114,95.0
4849,F,120,106,88.33
4849,G,120,68,56.67
4850,A,120,99,82.5
4850,B,120,80,66.67
4850,C,120,105,87.5
4850,D,120,118,98.33
4850,E,120,112,93.33
4850,F,120,104,86.67
4850,G,120,75,62.5
4851,A,120,97,80.83
4851,B,120,82,68.33
4851,C,120,96,80.0
4851,D,120,119,99.17
4851,E,120,108,90.0
4851,F,120,100,83.33
4851,G,120,79,65.83
4852,A,120,101,84.17
4852,B,120,73,60.83
4852,C,120,93,77.5
4852,D,120,113,94.17
4852,E,120,110,91.67
4852,F,120,104,86.67
4852,G,120,74,61.67
4853,A,120,103,85.83
4853,B,120,73,60.83
4853,C,120,97,80.83
4853,D,120,113,94.17
4853,E,120,117,97.5
4853,F,120,100,83.33
4853,G,120,72,60.0
4854,A,120,102,85.0
4854,B,120,81,67.5
4854,C,120,93,77.5
4854,D,120,116,96.67
4854,E,120,113,94.17
4854,F,120,95,79.17
4854,G,120,76,63.33
4855,A,120,107,89.17
4855,B,120,75,62.5
4855,C,120,100,83.33
4855,D,120,115,95.83
4855,E,120,112,93.33
4855,F,120,100,83.33
4855,G,120,79,65.83
4856,A,120,104,86.67
4856,B,120,72,60.0
4856,C,120,103,85.83
4856,D,120,114,95.0
4856,E,120,113,94.17
4856,F,120,99,82.5
4856,G,120,78,65.0
4857,A,120,101,84.17
4857,B,120,68,56.67
4857,C,120,100,83.33
4857,D,120,115,95.83
4857,E,120,115,95.83
4857,F,120,97,80.83
4857,G,120,76,63.33
4858,A,120,102,85.0
4858,B,120,79,65.83
4858,C,120,93,77.5
4858,D,120,115,95.83
4858,E,120,113,94.17
4858,F,120,100,83.33
4858,G,120,77,64.17
4859,A,120,105,87.5
4859,B,120,87,72.5
4859,C,120,101,84.17
4859,D,120,114,95.0
4859,E,120,110,91.67
4859,F,120,100,83.33
4859,G,120,83,69.17
4860,A,120,97,80.83
4860,B,120,82,68.33
4860,C,120,99,82.5
4860,D,120,115,95.83
4860,E,120,109,90.83
4860,F,120,97,80.83
4860,G,120,84,70.0
4861,A,120,102,85.0
4861,B,120,77,64.17
4861,C,120,91,75.83
4861,D,120,113,94.17
4861,E,120,108,90.0
4861,F,120,102,85.0
4861,G,120,79,65.83
4862,A,120,102,85.0
4862,B,120,79,65.83
4862,C,120,98,81.67
4862,D,120,115,95.83
4862,E,120,113,94.17
4862,F,120,99,82.5
4862,G,120,72,60.0
4863,A,120,106,88.33
4863,B,120,75,62.5
4863,C,120,96,80.0
4863,D,120,118,98.33
4863,E,120,110,91.67
4863,F,120,100,83.33
4863,G,120,77,64.17
4864,A,120,99,82.5
4864,B,120,77,64.17
4864,C,120,100,83.33
4864,D,120,113,94.17
4864,E,120,115,95.83
4864,F,120,100,83.33
4864,G,120,76,63.33
4865,A,120,98,81.67
4865,B,120,83,69.17
4865,C,120,94,78.33
4865,D,120,109,90.83
4865,E,120,112,93.33
4865,F,120,106,88.33
4865,G,120,75,62.5
4866,A,120,98,81.67
4866,B,120,71,59.17
4866,C,120,96,80.0
4866,D,120,111,92.5
4866,E,120,113,94.17
4866,F,120,109,90.83
4866,G,120,84,70.0
4867,A,120,105,87.5
4867,B,120,70,58.33
4867,C,120,88,73.33
4867,D,120,111,92.5
4867,E,120,107,89.17
4867,F,120,104,86.67
4867,G,120,72,60.0
4868,A,120,110,91.67
4868,B,120,79,65.83
4868,C,120,102,85.0
4868,D,120,118,98.33
4868,E,120,118,98.33
4868,F,120,95,79.17
4868,G,120,77,64.17
4869,A,120,110,91.67
4869,B,120,76,63.33
4869,C,120,88,73.33
4869,D,120,117,97.5
4869,E,120,116,96.67
4869,F,120,101,84.17
4869,G,120,76,63.33
4870,A,120,94,78.33
4870,B,120,69,57.5
4870,C,120,104,86.67
4870,D,120,110,91.67
4870,E,120,115,95.83
4870,F,120,99,82.5
4870,G,120,82,68.33
4871,A,120,95,79.17
4871,B,120,69,57.5
4871,C,120,93,77.5
4871,D,120,115,95.83
4871,E,120,110,91.67
4871,F,120,106,88.33
4871,G,120,83,69.17
4872,A,120,102,85.0
4872,B,120,77,64.17
4872,C,120,95,79.17
4872,D,120,116,96.67
4872,E,120,113,94.17
4872,F,120,101,84.17
4872,G,120,76,63.33
4873,A,120,110,91.67
4873,B,120,83,69.17
4873,C,120,93,77.5
4873,D,120,116,96.67
4873,E,120,105,87.5
4873,F,120,109,90.83
4873,G,120,75,62.5
4874,A,120,106,88.33
4874,B,120,67,55.83
4874,C,120,102,85.0
4874,D,120,115,95.83
4874,E,120,110,91.67
4874,F,120,106,88.33
4874,G,120,70,58.33
4875,A,120,100,83.33
4875,B,120,81,67.5
4875,C,120,94,78.33
4875,D,120,115,95.83
4875,E,120,109,90.83
4875,F,120,101,84.17
4875,G,120,84,70.0
4876,A,120,103,85.83
4876,B,120,70,58.33
4876,C,120,92,76.67
4876,D,120,113,94.17
4876,E,120,110,91.67
4876,F,120,103,85.83
4876,G,120,86,71.67
4877,A,120,103,85.83
4877,B,120,76,63.33
4877,C,120,95,79.17
4877,D,120,117,97.5
4877,E,120,110,91.67
4877,F,120,104,86.67
4877,G,120,74,61.67
4878,A,120,103,85.83
4878,B,120,86,71.67
4878,C,120,99,82.5
4878,D,120,116,96.67
4878,E,120,114,95.0
4878,F,120,104,86.67
4878,G,120,80,66.67
4879,A,120,109,90.83
4879,B,120,81,67.5
4879,C,120,97,80.83
4879,D,120,114,95.0
4879,E,120,116,96.67
4879,F,120,105,87.5
4879,G,120,78,65.0
4880,A,120,107,89.17
4880,B,120,84,70.0
4880,C,120,95,79.17
4880,D,120,115,95.83
4880,E,120,113,94.17
4880,F,120,99,82.5
4880,G,120,90,75.0
4881,A,120,104,86.67
4881,B,120,73,60.83
4881,C,120,97,80.83
4881,D,120,113,94.17
4881,E,120,113,94.17
4881,F,120,102,85.0
4881,G,120,79,65.83
4882,A,120,102,85.0
4882,B,120,78,65.0
4882,C,120,97,80.83
4882,D,120,118,98.33
4882,E,120,115,95.83
4882,F,120,105,87.5
4882,G,120,75,62.5
4883,A,120,103,85.83
4883,B,120,72,60.0
4883,C,120,93,77.5
4883,D,120,108,90.0
4883,E,120,109,90.83
4883,F,120,103,85.83
4883,G,120,75,62.5
4884,A,120,103,85.83
4884,B,120,78,65.0
4884,C,120,95,79.17
4884,D,120,114,95.0
4884,E,120,115,95.83
4884,F,120,103,85.83
4884,G,120,69,57.5
4885,A,120,101,84.17
4885,B,120,79,65.83
4885,C,120,95,79.17
4885,D,120,110,91.67
4885,E,120,112,93.33
4885,F,120,100,83.33
4885,G,120,85,70.83
4886,A,120,104,86.67
4886,B,120,78,65.0
4886,C,120,91,75.83
4886,D,120,113,94.17
4886,E,120,115,95.83
4886,F,120,101,84.17
4886,G,120,90,75.0
4887,A,120,99,82.5
4887,B,120,76,63.33
4887,C,120,97,80.83
4887,D,120,115,95.83
4887,E,120,106,88.33
4887,F,120,108,90.0
4887,G,120,90,75.0
4888,A,120,108,90.0
4888,B,120,78,65.0
4888,C,120,96,80.0
4888,D,120,110,91.67
4888,E,120,113,94.17
4888,F,120,106,88.33
4888,G,120,83,69.17
4889,A,120,94,78.33
4889,B,120,76,63.33
4889,C,120,102,85.0
4889,D,120,115,95.83
4889,E,120,110,91.67
4889,F,120,108,90.0
4889,G,120,83,69.17
4890,A,120,100,83.33
4890,B,120,69,57.5
4890,C,120,93,77.5
4890,D,120,112,93.33
4890,E,120,114,95.0
4890,F,120,102,85.0
4890,G,120,66,55.0
4891,A,120,109,90.83
4891,B,120,72,60.0
4891,C,120,97,80.83
4891,D,120,117,97.5
4891,E,120,115,95.83
4891,F,120,102,85.0
4891,G,120,76,63.33
4892,A,120,96,80.0
4892,B,120,70,58.33
4892,C,120,99,82.5
4892,D,120,115,95.83
4892,E,120,109,90.83
4892,F,120,99,82.5
4892,G,120,89,74.17
4893,A,120,104,86.67
4893,B,120,77,64.17
4893,C,120,94,78.33
4893,D,120,108,90.0
4893,E,120,113,94.17
4893,F,120,96,80.0
4893,G,120,80,66.67
4894,A,120,108,90.0
4894,B,120,79,65.83
4894,C,120,98,81.67
4894,D,120,113,94.17
4894,E,120,112,93.33
4894,F,120,99,82.5
4894,G,120,80,66.67
4895,A,120,100,83.33
4895,B,120,77,64.17
4895,C,120,94,78.33
4895,D,120,112,93.33
4895,E,120,113,94.17
4895,F,120,100,83.33
4895,G,120,69,57.5
4896,A,120,108,90.0
4896,B,120,79,65.83
4896,C,120,93,77.5
4896,D,120,114,95.0
4896,E,120,115,95.83
4896,F,120,103,85.83
4896,G,120,77,64.17
4897,A,120,98,81.67
4897,B,120,65,54.17
4897,C,120,95,79.17
4897,D,120,115,95.83
4897,E,120,109,90.83
4897,F,120,105,87.5
4897,G,120,73,60.83
4898,A,120,103,85.83
4898,B,120,81,67.5
4898,C,120,95,79.17
4898,D,120,118,98.33
4898,E,120,108,90.0
4898,F,120,99,82.5
4898,G,120,76,63.33
4899,A,120,101,84.17
4899,B,120,81,67.5
4899,C,120,92,76.67
4899,D,120,114,95.0
4899,E,120,111,92.5
4899,F,120,102,85.0
4899,G,120,82,68.33
4900,A,120,108,90.0
4900,B,120,76,63.33
4900,C,120,98,81.67
4900,D,120,117,97.5
4900,E,120,104,86.67
4900,F,120,101,84.17
4900,G,120,82,68.33
4901,A,120,99,82.5
4901,B,120,72,60.0
4901,C,120,101,84.17
4901,D,120,113,94.17
4901,E,120,111,92.5
4901,F,120,102,85.0
4901,G,120,86,71.67
4902,A,120,106,88.33
4902,B,120,83,69.17
4902,C,120,95,79.17
4902,D,120,115,95.83
4902,E,120,113,94.17
4902,F,120,102,85.0
4902,G,120,79,65.83
4903,A,120,100,83.33
4903,B,120,78,65.0
4903,C,120,97,80.83
4903,D,120,117,97.5
4903,E,120,113,94.17
4903,F,120,105,87.5
4903,G,120,72,60.0
4904,A,120,102,85.0
4904,B,120,75,62.5
4904,C,120,97,80.83
4904,D,120,111,92.5
4904,E,120,112,93.33
4904,F,120,103,85.83
4904,G,120,73,60.83
4905,A,120,99,82.5
4905,B,120,77,64.17
4905,C,120,93,77.5
4905,D,120,116,96.67
4905,E,120,113,94.17
4905,F,120,94,78.33
4905,G,120,80,66.67
4906,A,120,103,85.83
4906,B,120,72,60.0
4906,C,120,95,79.17
4906,D,120,116,96.67
4906,E,120,117,97.5
4906,F,120,104,86.67
4906,G,120,69,57.5
4907,A,120,99,82.5
4907,B,120,79,65.83
4907,C,120,97,80.83
4907,D,120,113,94.17
4907,E,120,110,91.67
4907,F,120,98,81.67
4907,G,120,81,67.5
4908,A,120,98,81.67
4908,B,120,76,63.33
4908,C,120,99,82.5
4908,D,120,113,94.17
4908,E,120,107,89.17
4908,F,120,94,78.33
4908,G,120,85,70.83
4909,A,120,100,83.33
4909,B,120,79,65.83
4909,C,120,90,75.0
4909,D,120,113,94.17
4909,E,120,107,89.17
4909,F,120,101,84.17
4909,G,120,73,60.83
4910,A,120,101,84.17
4910,B,120,78,65.0
4910,C,120,94,78.33
4910,D,120,114,95.0
4910,E,120,113,94.17
4910,F,120,102,85.0
4910,G,120,74,61.67
4911,A,120,101,84.17
4911,B,120,81,67.5
4911,C,120,91,75.83
4911,D,120,112,93.33
4911,E,120,109,90.83
4911,F,120,100,83.33
4911,G,120,72,60.0
4912,A,120,94,78.33
4912,B,120,81,67.5
4912,C,120,91,75.83
4912,D,120,116,96.67
4912,E,120,115,95.83
4912,F,120,103,85.83
4912,G,120,81,67.5
4913,A,120,107,89.17
4913,B,120,81,67.5
4913,C,120,94,78.33
4913,D,120,114,95.0
4913,E,120,115,95.83
4913,F,120,103,85.83
4913,G,120,90,75.0
4914,A,120,93,77.5
4914,B,120,72,60.0
4914,C,120,99,82.5
4914,D,120,115,95.83
4914,E,120,111,92.5
4914,F,120,99,82.5
4914,G,120,83,69.17
4915,A,120,107,89.17
4915,B,120,71,59.17
4915,C,120,95,79.17
4915,D,120,117,97.5
4915,E,120,110,91.67
4915,F,120,107,89.17
4915,G,120,68,56.67
4916,A,120,97,80.83
4916,B,120,75,62.5
4916,C,120,87,72.5
4916,D,120,113,94.17
4916,E,120,115,95.83
4916,F,120,101,84.17
4916,G,120,84,70.0
4917,A,120,104,86.67
4917,B,120,88,73.33
4917,C,120,101,84.17
4917,D,120,116,96.67
4917,E,120,113,94.17
4917,F,120,108,90.0
4917,G,120,74,61.67
4918,A,120,105,87.5
4918,B,120,88,73.33
4918,C,120,98,81.67
4918,D,120,112,93.33
4918,E,120,111,92.5
4918,F,120,101,84.17
4918,G,120,76,63.33
4919,A,120,104,86.67
4919,B,120,75,62.5
4919,C,120,94,78.33
4919,D,120,112,93.33
4919,E,120,110,91.67
4919,F,120,103,85.83
4919,G,120,76,63.33
4920,A,120,101,84.17
4920,B,120,73,60.83
4920,C,120,95,79.17
4920,D,120,113,94.17
4920,E,120,113,94.17
4920,F,120,103,85.83
4920,G,120,82,68.33
4921,A,120,97,80.83
4921,B,120,76,63.33
4921,C,120,95,79.17
4921,D,120,115,95.83
4921,E,120,112,93.33
4921,F,120,95,79.17
4921,G,120,67,55.83
4922,A,120,98,81.67
4922,B,120,84,70.0
4922,C,120,93,77.5
4922,D,120,113,94.17
4922,E,120,115,95.83
4922,F,120,104,86.67
4922,G,120,66,55.0
4923,A,120,96,80.0
4923,B,120,75,62.5
4923,C,120,98,81.67
4923,D,120,117,97.5
4923,E,120,113,94.17
4923,F,120,99,82.5
4923,G,120,80,66.67
4924,A,120,99,82.5
4924,B,120,73,60.83
4924,C,120,90,75.0
4924,D,120,114,95.0
4924,E,120,107,89.17
4924,F,120,98,81.67
4924,G,120,81,67.5
4925,A,120,105,87.5
4925,B,120,73,60.83
4925,C,120,93,77.5
4925,D,120,115,95.83
4925,E,120,111,92.5
4925,F,120,103,85.83
4925,G,120,77,64.17
4926,A,120,93,77.5
4926,B,120,79,65.83
4926,C,120,86,71.67
4926,D,120,116,96.67
4926,E,120,115,95.83
4926,F,120,98,81.67
4926,G,120,73,60.83
4927,A,120,103,85.83
4927,B,120,76,63.33
4927,C,120,96,80.0
4927,D,120,118,98.33
4927,E,120,114,95.0
4927,F,120,104,86.67
4927,G,120,75,62.5
4928,A,120,101,84.17
4928,B,120,84,70.0
4928,C,120,94,78.33
4928,D,120,110,91.67
4928,E,120,114,95.0
4928,F,120,102,85.0
4928,G,120,75,62.5
4929,A,120,105,87.5
4929,B,120,79,65.83
4929,C,120,92,76.67
4929,D,120,112,93.33
4929,E,120,112,93.33
4929,F,120,97,80.83
4929,G,120,74,61.67
4930,A,120,102,85.0
4930,B,120,72,60.0
4930,C,120,103,85.83
4930,D,120,116,96.67
4930,E,120,114,95.0
4930,F,120,102,85.0
4930,G,120,79,65.83
4931,A,120,108,90.0
4931,B,120,77,64.17
4931,C,120,95,79.17
4931,D,120,113,94.17
4931,E,120,112,93.33
4931,F,120,103,85.83
4931,G,120,72,60.0
4932,A,120,101,84.17
4932,B,120,90,75.0
4932,C,120,97,80.83
4932,D,120,109,90.83
4932,E,120,112,93.33
4932,F,120,104,86.67
4932,G,120,83,69.17
4933,A,120,103,85.83
4933,B,120,83,69.17
4933,C,120,90,75.0
4933,D,120,114,95.0
4933,E,120,111,92.5
4933,F,120,106,88.33
4933,G,120,90,75.0
4934,A,120,104,86.67
4934,B,120,84,70.0
4934,C,120,92,76.67
4934,D,120,114,95.0
4934,E,120,110,91.67
4934,F,120,107,89.17
4934,G,120,74,61.67
4935,A,120,93,77.5
4935,B,120,78,65.0
4935,C,120,104,86.67
4935,D,120,117,97.5
4935,E,120,113,94.17
4935,F,120,99,82.5
4935,G,120,75,62.5
4936,A,120,97,80.83
4936,B,120,78,65.0
4936,C,120,97,80.83
4936,D,120,116,96.67
4936,E,120,111,92.5
4936,F,120,100,83.33
4936,G,120,70,58.33
4937,A,120,103,85.83
4937,B,120,81,67.5
4937,C,120,99,82.5
4937,D,120,108,90.0
4937,E,120,110,91.67
4937,F,120,105,87.5
4937,G,120,72,60.0
4938,A,120,104,86.67
4938,B,120,84,70.0
4938,C,120,96,80.0
4938,D,120,111,92.5
4938,E,120,111,92.5
4938,F,120,102,85.0
4938,G,120,85,70.83
4939,A,120,102,85.0
4939,B,120,76,63.33
4939,C,120,100,83.33
4939,D,120,118,98.33
4939,E,120,112,93.33
4939,F,120,107,89.17
4939,G,120,79,65.83
4940,A,120,98,81.67
4940,B,120,88,73.33
4940,C,120,98,81.67
4940,D,120,116,96.67
4940,E,120,110,91.67
4940,F,120,103,85.83
4940,G,120,74,61.67
4941,A,120,100,83.33
4941,B,120,77,64.17
4941,C,120,89,74.17
4941,D,120,115,95.83
4941,E,120,110,91.67
4941,F,120,97,80.83
4941,G,120,82,68.33
4942,A,120,104,86.67
4942,B,120,74,61.67
4942,C,120,92,76.67
4942,D,120,115,95.83
4942,E,120,109,90.83
4942,F,120,98,81.67
4942,G,120,76,63.33
4943,A,120,107,89.17
4943,B,120,76,63.33
4943,C,120,100,83.33
4943,D,120,114,95.0
4943,E,120,110,91.67
4943,F,120,102,85.0
4943,G,120,71,59.17
4944,A,120,98,81.67
4944,B,120,65,54.17
4944,C,120,86,71.67
4944,D,120,110,91.67
4944,E,120,112,93.33
4944,F,120,97,80.83
4944,G,120,77,64.17
4945,A,120,112,93.33
4945,B,120,80,66.67
4945,C,120,101,84.17
4945,D,120,116,96.67
4945,E,120,111,92.5
4945,F,120,102,85.0
4945,G,120,89,74.17
4946,A,120,105,87.5
4946,B,120,76,63.33
4946,C,120,95,79.17
4946,D,120,115,95.83
4946,E,120,110,91.67
4946,F,120,93,77.5
4946,G,120,91,75.83
4947,A,120,104,86.67
4947,B,120,80,66.67
4947,C,120,87,72.5
4947,D,120,114,95.0
4947,E,120,110,91.67
4947,F,120,103,85.83
4947,G,120,82,68.33
4948,A,120,100,83.33
4948,B,120,71,59.17
4948,C,120,92,76.67
4948,D,120,115,95.83
4948,E,120,113,94.17
4948,F,120,100,83.33
4948,G,120,80,66.67
4949,A,120,102,85.0
4949,B,120,77,64.17
4949,C,120,91,75.83
4949,D,120,114,95.0
4949,E,120,110,91.67
4949,F,120,101,84.17
4949,G,120,80,66.67
4950,A,120,101,84.17
4950,B,120,84,70.0
4950,C,120,95,79.17
4950,D,120,117,97.5
4950,E,120,116,96.67
4950,F,120,101,84.17
4950,G,120,74,61.67
4951,A,120,103,85.83
4951,B,120,78,65.0
4951,C,120,98,81.67
4951,D,120,114,95.0
4951,E,120,112,93.33
4951,F,120,103,85.83
4951,G,120,86,71.67
4952,A,120,98,81.67
4952,B,120,85,70.83
4952,C,120,98,81.67
4952,D,120,116,96.67
4952,E,120,114,95.0
4952,F,120,98,81.67
4952,G,120,81,67.5
4953,A,120,101,84.17
4953,B,120,64,53.33
4953,C,120,100,83.33
4953,D,120,114,95.0
4953,E,120,106,88.33
4953,F,120,102,85.0
4953,G,120,84,70.0
4954,A,120,104,86.67
4954,B,120,71,59.17
4954,C,120,93,77.5
4954,D,120,112,93.33
4954,E,120,114,95.0
4954,F,120,103,85.83
4954,G,120,88,73.33
4955,A,120,98,81.67
4955,B,120,73,60.83
4955,C,120,102,85.0
4955,D,120,114,95.0
4955,E,120,112,93.33
4955,F,120,105,87.5
4955,G,120,81,67.5
4956,A,120,101,84.17
4956,B,120,69,57.5
4956,C,120,93,77.5
4956,D,120,115,95.83
4956,E,120,112,93.33
4956,F,120,101,84.17
4956,G,120,78,65.0
4957,A,120,102,85.0
4957,B,120,77,64.17
4957,C,120,98,81.67
4957,D,120,116,96.67
4957,E,120,112,93.33
4957,F,120,107,89.17
4957,G,120,75,62.5
4958,A,120,102,85.0
4958,B,120,74,61.67
4958,C,120,89,74.17
4958,D,120,112,93.33
4958,E,120,116,96.67
4958,F,120,102,85.0
4958,G,120,78,65.0
4959,A,120,108,90.0
4959,B,120,76,63.33
4959,C,120,103,85.83
4959,D,120,114,95.0
4959,E,120,116,96.67
4959,F,120,100,83.33
4959,G,120,81,67.5
4960,A,120,101,84.17
4960,B,120,79,65.83
4960,C,120,92,76.67
4960,D,120,114,95.0
4960,E,120,114,95.0
4960,F,120,104,86.67
4960,G,120,81,67.5
4961,A,120,108,90.0
4961,B,120,78,65.0
4961,C,120,94,78.33
4961,D,120,115,95.83
4961,E,120,113,94.17
4961,F,120,101,84.17
4961,G,120,82,68.33
4962,A,120,108,90.0
4962,B,120,79,65.83
4962,C,120,103,85.83
4962,D,120,117,97.5
4962,E,120,111,92.5
4962,F,120,104,86.67
4962,G,120,77,64.17
4963,A,120,101,84.17
4963,B,120,66,55.0
4963,C,120,93,77.5
4963,D,120,113,94.17
4963,E,120,105,87.5
4963,F,120,99,82.5
4963,G,120,76,63.33
4964,A,120,103,85.83
4964,B,120,83,69.17
4964,C,120,100,83.33
4964,D,120,113,94.17
4964,E,120,108,90.0
4964,F,120,104,86.67
4964,G,120,87,72.5
4965,A,120,100,83.33
4965,B,120,78,65.0
4965,C,120,98,81.67
4965,D,120,119,99.17
4965,E,120,112,93.33
4965,F,120,102,85.0
4965,G,120,80,66.67
4966,A,120,111,92.5
4966,B,120,76,63.33
4966,C,120,94,78.33
4966,D,120,116,96.67
4966,E,120,111,92.5
4966,F,120,106,88.33
4966,G,120,80,66.67
4967,A,120,102,85.0
4967,B,120,89,74.17
4967,C,120,92,76.67
4967,D,120,113,94.17
4967,E,120,110,91.67
4967,F,120,107,89.17
4967,G,120,79,65.83
4968,A,120,103,85.83
4968,B,120,83,69.17
4968,C,120,90,75.0
4968,D,120,115,95.83
4968,E,120,112,93.33
4968,F,120,107,89.17
4968,G,120,79,65.83
4969,A,120,107,89.17
4969,B,120,77,64.17
4969,C,120,93,77.5
4969,D,120,117,97.5
4969,E,120,116,96.67
4969,F,120,103,85.83
4969,G,120,84,70.0
4970,A,120,97,80.83
4970,B,120,84,70.0
4970,C,120,97,80.83
4970,D,120,115,95.83
4970,E,120,114,95.0
4970,F,120,100,83.33
4970,G,120,71,59.17
4971,A,120,102,85.0
4971,B,120,71,59.17
4971,C,120,106,88.33
4971,D,120,114,95.0
4971,E,120,112,93.33
4971,F,120,105,87.5
4971,G,120,74,61.67
4972,A,120,100,83.33
4972,B,120,71,59.17
4972,C,120,85,70.83
4972,D,120,113,94.17
4972,E,120,108,90.0
4972,F,120,101,84.17
4972,G,120,83,69.17
4973,A,120,104,86.67
4973,B,120,71,59.17
4973,C,120,97,80.83
4973,D,120,115,95.83
4973,E,120,110,91.67
4973,F,120,105,87.5
4973,G,120,73,60.83
4974,A,120,98,81.67
4974,B,120,78,65.0
4974,C,120,92,76.67
4974,D,120,114,95.0
4974,E,120,114,95.0
4974,F,120,104,86.67
4974,G,120,75,62.5
4975,A,120,101,84.17
4975,B,120,76,63.33
4975,C,120,94,78.33
4975,D,120,118,98.33
4975,E,120,114,95.0
4975,F,120,99,82.5
4975,G,120,84,70.0
4976,A,120,100,83.33
4976,B,120,78,65.0
4976,C,120,97,80.83
4976,D,120,113,94.17
4976,E,120,112,93.33
4976,F,120,105,87.5
4976,G,120,66,55.0
4977,A,120,100,83.33
4977,B,120,84,70.0
4977,C,120,96,80.0
4977,D,120,117,97.5
4977,E,120,111,92.5
4977,F,120,102,85.0
4977,G,120,83,69.17
4978,A,120,101,84.17
4978,B,120,83,69.17
4978,C,120,91,75.83
4978,D,120,112,93.33
4978,E,120,115,95.83
4978,F,120,103,85.83
4978,G,120,74,61.67
4979,A,120,104,86.67
4979,B,120,70,58.33
4979,C,120,98,81.67
4979,D,120,115,95.83
4979,E,120,112,93.33
4979,F,120,104,86.67
4979,G,120,79,65.83
4980,A,120,109,90.83
4980,B,120,75,62.5
4980,C,120,97,80.83
4980,D,120,118,98.33
4980,E,120,111,92.5
4980,F,120,106,88.33
4980,G,120,77,64.17
4981,A,120,99,82.5
4981,B,120,67,55.83
4981,C,120,102,85.0
4981,D,120,114,95.0
4981,E,120,113,94.17
4981,F,120,97,80.83
4981,G,120,79,65.83
4982,A,120,104,86.67
4982,B,120,84,70.0
4982,C,120,85,70.83
4982,D,120,112,93.33
4982,E,120,111,92.5
4982,F,120,100,83.33
4982,G,120,70,58.33
4983,A,120,107,89.17
4983,B,120,83,69.17
4983,C,120,100,83.33
4983,D,120,116,96.67
4983,E,120,109,90.83
4983,F,120,103,85.83
4983,G,120,83,69.17
4984,A,120,92,76.67
4984,B,120,86,71.67
4984,C,120,97,80.83
4984,D,120,112,93.33
4984,E,120,105,87.5
4984,F,120,104,86.67
4984,G,120,74,61.67
4985,A,120,109,90.83
4985,B,120,79,65.83
4985,C,120,96,80.0
4985,D,120,113,94.17
4985,E,120,110,91.67
4985,F,120,104,86.67
4985,G,120,82,68.33
4986,A,120,89,74.17
4986,B,120,78,65.0
4986,C,120,93,77.5
4986,D,120,114,95.0
4986,E,120,114,95.0
4986,F,120,93,77.5
4986,G,120,72,60.0
4987,A,120,100,83.33
4987,B,120,74,61.67
4987,C,120,94,78.33
4987,D,120,114,95.0
4987,E,120,110,91.67
4987,F,120,99,82.5
4987,G,120,77,64.17
4988,A,120,100,83.33
4988,B,120,84,70.0
4988,C,120,99,82.5
4988,D,120,118,98.33
4988,E,120,110,91.67
4988,F,120,101,84.17
4988,G,120,81,67.5
4989,A,120,107,89.17
4989,B,120,87,72.5
4989,C,120,92,76.67
4989,D,120,115,95.83
